"","Kingdom","Phylum","Class","Order","Family","Genus"
"837","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"838","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"839","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"840","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"841","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"842","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"843","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"844","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae UCG-003"
"845","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium"
"846","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium"
"847","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium"
"848","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"849","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"850","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"851","Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
"852","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"853","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"854","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"855","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"856","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"857","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"858","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"859","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"860","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Gemmiger"
"861","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"862","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"863","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group"
"864","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"865","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae UCG-003"
"866","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"867","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"868","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"869","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"870","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"871","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae",NA
"872","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"873","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"874","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"875","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"876","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"877","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"878","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae UCG-003"
"879","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"880","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"881","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"882","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"883","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"884","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"885","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Acutalibacter"
"886","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"887","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"888","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"889","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"890","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"891","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"892","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"893","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"894","Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae",NA
"895","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas"
"896","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"897","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"898","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"899","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"900","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium"
"901","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"902","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"903","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Acutalibacter"
"904","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"905","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"906","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"907","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"908","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"909","Bacteria",NA,NA,NA,NA,NA
"910","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"911","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"912","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"913","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
"914","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor"
"915","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"916","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae",NA
"917","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"918","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"919","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"920","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"921","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"922","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"923","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"924","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"925","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"926","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"927","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"928","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"929","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae UCG-003"
"930","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"931","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"932","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"933","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor"
"934","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"935","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"936","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"937","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"938","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"939","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"940","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"941","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"942","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"943","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"944","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"945","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"946","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"947","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"948","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"949","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"950","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"951","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"952","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"953","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"954","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"955","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"956","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"957","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"958","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"959","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"960","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"961","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"962","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"963","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"964","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"965","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"966","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"967","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"968","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"969","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"970","Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group"
"971","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"972","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"973","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Finegoldia"
"974","Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
"975","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"976","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"977","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"978","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"979","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"980","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"981","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"982","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"983","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"984","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"985","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"986","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"987","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"988","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"989","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"990","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"991","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"992","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"993","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"994","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"995","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"996","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"997","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Peptoniphilus"
"998","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas"
"999","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemania"
"1000","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1001","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1002","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1003","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1004","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1005","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1006","Bacteria","Bacillota","Bacilli","RF39",NA,NA
"1007","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1008","Bacteria","Bacillota","Bacilli","RF39",NA,NA
"1009","Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
"1010","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium"
"1011","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1012","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1013","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1014","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"1015","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1016","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1017","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter"
"1018","Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
"1019","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1020","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1021","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1022","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1023","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1024","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1025","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1026","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1027","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1028","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Massiliomicrobiota"
"1029","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
"1030","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1031","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1032","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1033","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"1034","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1035","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1036","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1037","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1038","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1039","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1040","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1041","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1042","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
"1043","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1044","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1045","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1046","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1047","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1048","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1049","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1050","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",NA
"1051","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1052","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1053","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1054","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis",NA
"1055","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1056","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1057","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1058","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1059","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1060","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1061","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1062","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1063","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1064","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1065","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1066","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1067","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1068","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1069","Bacteria","Bacillota","Clostridia","Oscillospirales",NA,NA
"1070","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",NA
"1071","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1072","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1073","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1074","Bacteria","Bacillota","Clostridia",NA,NA,NA
"1075","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1076","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1077","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1078","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1079","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",NA
"1080","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1081","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1082","Bacteria",NA,NA,NA,NA,NA
"1083","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1084","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Acutalibacter"
"1085","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Acutalibacter"
"1086","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1087","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"1088","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1089","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1090","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1091","Bacteria","Bacillota",NA,NA,NA,NA
"1092","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1093","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1094","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1095","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",NA
"1096","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1097","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1098","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1099","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1100","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1101","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1102","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1103","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1104","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1105","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1106","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1107","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1108","Bacteria",NA,NA,NA,NA,NA
"1109","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"1110","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1111","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1112","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1113","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"1114","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
"1115","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
"1116","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Acutalibacter"
"1117","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",NA
"1118","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"1119","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"1120","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"1121","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1122","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1123","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
